,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,year,putout_time,Vegetation,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
50494,COVINGTON,5521.0,Lightning,34.058409999999995,-116.30474,CA,Jul,1995,4,16,32.62261029,33.94484305,37.03333333,36.87,3.370220588,3.07264574,2.909803922,3.6075,18.47794118,17.30493274,14.71568627,16.2625,0.0,0.0,0.0,0.0,0.135328836103757
50495,VISION,12354.0,Accidental,38.0831,-122.875,CA,Oct,1995,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679290961912782
50496,E112,5948.0,Utilities,25.434908,-80.655906,FL,Apr,1995,32,12,22.46080247,23.03156342,23.89135802,24.81952663,4.545216049,3.669911504,3.487037037,3.64769688,72.68992248,72.46726190000001,73.17391304,72.92749245,0.0,0.0,0.0,0.0,0.8252797636041953
50498,MCRNORTH,3800.0,Arson,29.75,-94.1,TX,Sep,1995,1,12,27.09694323,26.0756447,23.13680982,25.125,3.862299854,4.486246418,4.706134969,3.908333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5485639066972272
50499,WESTSIDE,17835.0,Other,34.7842,-98.8082,OK,Jan,1996,7,16,1.910714286,0.0,0.0,0.0,3.792857143,0.0,0.0,0.0,76.40298507,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.384169277910225
50504,RIO,24505.0,Lightning,33.69717782,-111.7727772,AZ,Jul,1995,6,16,25.45,30.0,30.0,42.2,5.1,2.5,2.5,5.1,26.75,24.0,24.0,17.0,0.0,0.0,0.0,0.0,0.2111425447568644
50520,POT,7000.0,Lightning,34.57166667,-111.4016667,AZ,Jun,1996,6,16,12.36825397,14.02747253,12.03589744,8.278947367999999,4.649425287,4.350588235,4.654545455,4.492592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010799617962795
50521,CLARK PEAK,6716.0,Other,32.69833333,-109.9566667,AZ,Apr,1996,22,12,16.85202117,18.83214971,19.38727273,24.68655241,2.558084697,2.8330134360000003,2.844444444,2.128609097,22.58999038,18.37140115,17.24848485,13.82992749,0.0,0.0,0.0,0.0,0.2568912780099355
50524,DAMON/LONG,23398.0,Lightning,41.565,-121.24666670000002,CA,Aug,1996,4,15,23.02020202,22.8,22.75862069,21.5,2.7959595960000003,2.664,2.355172414,3.475,37.96969697,40.6,37.37931034,40.75,0.0,0.0,0.0,0.0,0.1460645802162212
50525,LONE,58960.0,Accidental,33.70666667,-111.3366667,AZ,Apr,1996,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176094117193943
50526,BELLI,6700.0,Arson,39.48333333,-119.98166670000002,NV,Aug,1996,5,0,23.22774019,23.62410959,21.73076923,21.63253968,2.142489851,2.155616438,2.446153846,1.705555556,41.16644114,39.00273973,40.46745562,35.88095238,4.9,1.3,1.3,0.0,0.1140539568166409
50527,DALTON 3,3032.0,Lightning,41.73861111,-121.0733333,CA,Aug,1996,3,15,22.76190476,22.51851852,23.03571429,0.0,2.846666667,2.62962963,2.292857143,0.0,38.46666667,40.33333333,39.75,0.0,0.0,0.0,0.0,0.0,0.1434262442753311
50531,RACER,7376.0,Lightning,37.45333333,-113.78,UT,Jul,1996,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143725845095644
50532,STOCKWELL,3400.0,Lightning,44.54944444,-107.0602778,WY,Aug,1996,21,15,22.66394984,23.52445141,22.08163265,20.30045147,2.65031348,2.7404388710000003,2.499319728,2.526862302,42.23510972,38.87774295,36.85714286,42.71201814,8.4,2.0,2.0,13.5,0.0935487182458627
50534,SMILEY,4010.3,Lightning,41.01833333,-115.1683333,NV,Aug,1996,3,15,20.02222222,20.45429363,18.01197605,18.75342466,2.2863699580000003,2.169722222,2.024550898,2.92739726,33.84561892,31.1,29.32934132,29.60273973,0.0,0.0,0.0,0.0,0.0334251850476092
50536,BRIDGE,20000.0,Lightning,44.67333333,-114.68666670000002,ID,Aug,1996,96,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430539940308771
50537,DISAPPOINTMENT,3840.0,Lightning,37.81388889,-108.5725,CO,Jul,1996,6,0,21.32122371,22.71485944,22.59756098,22.42962963,3.476864245,2.902008032,2.987195122,3.219259259,26.23900574,25.84738956,25.09756098,27.07462687,15.5,0.0,0.0,0.0,0.1860958422074254
50538,BIG BRUIN/PNF,8100.0,Lightning,45.445,-115.0833333,ID,Aug,1996,53,9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055661456894626
50539,FAYETTE,4500.0,Other,42.91666667,-109.7916667,WY,Oct,1996,6,4,32.5,29.5,29.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813242376679688
50540,SWET CREEK,38710.0,Lightning,45.57,-114.75166670000002,ID,Jul,1996,88,15,18.08265896,19.6918239,18.65,18.73743922,2.060617761,2.141640379,2.425625,2.1021069690000003,39.61969112,37.49211356,42.56875,39.86709887,0.0,0.0,0.0,0.0,0.050877820391326
50543,BRIDGER KNOLL,35907.0,Lightning,36.455,-112.43833329999998,AZ,Jun,1996,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520165337382577
50544,JUMP,17688.0,Lightning,36.58,-112.5666667,AZ,Jun,1996,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478881921345154
50547,TOWER,50633.0,Lightning,45.075,-118.5666667,OR,Aug,1996,26,9,20.35050072,19.5542522,21.8313253,17.84405145,2.491988555,2.4073313780000003,2.030722892,2.545337621,42.89413448,43.46920821,37.13253012,45.66344605,0.0,0.0,0.0,0.0,0.1141228418483517
50550,WARRIORS FACE,4104.0,Lightning,45.71166667,-114.67166670000002,ID,Jul,1996,89,15,19.61111111,19.38983051,23.82142857,23.23076923,1.986419753,1.927118644,1.753571429,2.118461538,53.7721519,54.4137931,45.96296296,44.73846154,0.0,0.0,0.0,0.0,0.0505867322495365
50552,WHITEFEATHER LAKE,4750.0,Lightning,48.15,-91.98666667,MN,Jun,1996,19,15,13.01915493,14.56855524,16.19207317,18.5203125,2.515352113,2.036543909,1.742073171,2.641964286,59.96980462,58.74125874,58.23484848,70.36239782,0.0,0.0,0.0,0.0,0.3122248538984318
50554,SLOANS RIDGE,10137.0,Lightning,44.90027778,-118.2938889,OR,Jul,1996,26,15,21.35648855,21.10893855,23.662650600000003,19.24916944,2.709923664,2.572625698,2.343975904,2.453820598,41.45610687,42.34636872,37.72891566,42.13953488,0.0,0.0,0.0,0.0,0.108238265983948
50556,POLE CREEK,10405.2,Lightning,38.185,-112.3866667,UT,Jun,1996,17,0,17.36906077,22.22022472,21.8804878,19.98409091,4.692777778,4.291011236,4.402439024,6.029069767,28.76666667,18.42696629,16.90243902,25.3255814,0.0,0.0,0.0,0.0,0.122741293910364
50557,CANYON,3328.0,Other,35.45333333,-118.78,CA,Jun,1996,1,15,21.6418637,21.32083333,23.33550296,30.52083333,3.4461752430000003,3.512222222,3.190532544,2.995833333,43.07938719,42.70555556,41.69230769,38.25,0.0,0.0,0.0,0.0,0.0779268251041029
50558,SHEPARD MTN,14890.0,Lightning,45.17833333,-109.655,MT,Aug,1996,18,9,20.82468443,21.75630252,19.48170732,18.64269142,3.144319776,3.096358543,3.290853659,2.822273782,35.61009818,30.42296919,31.48170732,33.0812065,0.0,0.0,0.0,0.0,0.0466000798818164
50559,CANYON,9523.0,Accidental,37.62166667,-103.6216667,CO,Apr,1996,3,0,3.567651007,3.744533333,2.94382716,13.90638298,4.983489933,5.153066667,4.385185185,5.768085106,55.34811828,52.208,52.61111111,30.55319149,1.0,0.5,0.0,0.0,0.2622802842592868
50560,BUFFALO CREEK,11875.0,Accidental,39.33833333,-105.3383333,CO,May,1996,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068345054508598
50561,COYOTE,3500.0,Utilities,46.87333333,-110.8483333,MT,Aug,1996,10,15,21.44357977,21.68421053,21.27906977,22.40944882,4.4461738,5.097994987,5.004651163,3.993307087,38.53896104,37.98492462,33.37209302,35.43478261,14.1,5.7,0.3,3.8,0.0031125696865677
50562,MADDALENA,4660.0,Utilities,39.83666667,-120.285,CA,Jul,1996,5,0,17.39550173,18.12427746,17.81987578,19.64347826,1.993425606,1.907225434,1.806832298,1.5278260869999998,53.09276438,53.80664653,49.04968944,51.89908257,13.0,0.0,0.0,0.0,0.1212346551542435
50564,DOME,16575.0,Accidental,35.77666667,-106.415,NM,Apr,1996,26,15,10.28468677,11.20324074,11.76565657,20.61932115,3.698834499,4.142790698,4.068686869,4.0450261780000005,24.01864802,21.24186047,18.07070707,14.80890052,0.0,0.0,0.0,0.0,0.2543612336708909
50565,EIGHTH STREET,15263.0,Utilities,43.64277778,-116.185,ID,Aug,1996,7,9,24.31366712,24.62,21.88313953,23.13977273,3.4192151560000004,3.344324324,2.977906977,3.736931818,32.9120433,30.47027027,30.73255814,40.47727273,2.3,0.0,0.0,0.0,0.0626796078662323
50571,ACKERSON,12371.0,Lightning,37.855,-119.82666670000002,CA,Aug,1996,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105777931631837
50572,COYOTE PNF,4283.0,Lightning,44.99333333,-110.43,MT,Jun,1996,116,15,18.39142857,18.96888889,16.86190476,21.51975309,3.782857143,3.671111111,3.152380952,2.620987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385028177118389
50573,UPLAND ISLAND,3936.0,Arson,31.105,-94.35833333,TX,Feb,1996,4,12,8.81011236,11.70028249,10.89018405,19.63541667,2.8375527430000003,3.211614731,3.072839506,3.178125,63.51195499,57.93484419,49.85185185,61.89583333,0.0,0.0,0.0,0.0,0.5185145696390756
50574,FORK,83323.0,Arson,39.25833333,-122.9166667,CA,Aug,1996,27,0,24.48433048,24.87179487,23.81818182,22.51811024,1.681766382,1.773789174,1.4690909090000002,1.612559618,43.24358974,41.79202279,43.58181818,44.71224165,0.0,0.0,0.0,0.0,0.1714282686336692
50575,SPRING,16358.0,Lightning,43.035,-122.535,OR,Aug,1996,63,9,23.41767068,22.92372881,24.75409836,21.38059701,1.95502008,2.010169492,1.878688525,2.299253731,55.22088353,53.98305085,51.3442623,53.46067416,0.0,0.0,0.0,0.0,0.1760456298789439
50576,TRIMMER 2,5607.0,Arson,36.87,-119.31333329999998,CA,Aug,1996,2,0,30.19397944,29.94672619,33.42430556,28.0625,3.104698972,3.02172619,2.946527778,2.808333333,42.56240822,44.44345238,41.36111111,48.625,0.0,0.0,0.0,0.0,0.0925575512939358
50577,ADELAIDE,15706.4,Lightning,38.75,-112.35,UT,Aug,1996,13,0,25.94835681,26.39795918,25.94827586,22.77464789,2.703755869,2.646938776,2.44137931,2.650704225,38.54929577,34.38775510000001,40.72413793,30.76056338,0.5,0.0,0.0,0.0,0.1135952285791175
50578,ALDERRIDGE,3570.0,Lightning,42.96833333,-121.1438889,OR,Aug,1996,8,4,21.17771883,20.10638298,20.2797619,20.87378641,2.3566313,2.3481382980000003,2.303571429,2.350970874,50.6398929,50.40108401,45.07784431,49.01463415,13.4,2.0,0.0,2.6,0.1499120775844906
50579,GRAND,10925.0,Other,34.45944444,-118.9375,CA,Apr,1996,6,16,15.18948864,15.77571429,16.58711656,20.28768116,2.387339972,2.300573066,2.08404908,3.184057971,62.75106686,62.16618911,62.74233129,53.66666667,0.0,0.0,0.0,0.0,0.0876936277734898
50580,BEE #2,9620.0,Other,33.735,-116.835,CA,Jun,1996,7,16,23.24067797,21.34065041,18.625,31.27857143,4.391101695,4.450406504,4.6328125,4.2,44.38071066,48.56,59.20833333,28.9047619,0.0,0.0,0.0,0.0,0.1329233375949243
50582,HIGHWAY 58,106668.0,Utilities,35.42,-120.4227778,CA,Aug,1996,10,15,19.80769231,19.40671642,20.82539683,17.9375,3.549267399,3.22761194,2.74047619,3.716666667,67.99807322,69.2055336,65.87179487,71.05780347,0.0,0.0,0.0,0.0,0.1121972561314714
50583,HONDO,7525.0,Debris Burning,36.63166667,-105.6666667,NM,May,1996,5,0,8.527692307999999,9.79494382,10.02083333,15.03416667,4.244055943999999,4.314325843,4.249404762,4.2175,29.07552448,22.10674157,22.57738095,17.025,0.0,0.0,0.0,0.0,0.2500710814085751
50584,WILD,25620.0,Arson,35.96833333,-121.48333329999998,CA,Oct,1996,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353185148073534
50585,SUR,4410.0,Other,36.24833333,-121.74833329999998,CA,Oct,1996,12,0,16.61824953,17.64705882,15.94074074,14.17924528,2.229291045,2.113602941,2.373333333,3.058490566,71.69264069,67.42723005,70.88764045,57.53551913,0.0,0.0,0.0,0.0,0.1413170299018129
50588,ALLENTOWN5,3392.5,Lightning,35.2384,-109.1456,AZ,Jun,1996,2,15,17.13875,16.00583333,18.23988095,22.39791667,4.377361111,3.891388889,3.0482142860000003,2.9395833330000003,19.74444444,21.0,15.23809524,18.77083333,0.0,0.0,0.0,0.0,0.223215203541738
50589,SIMNASHO,118230.0,Utilities,44.9832,-121.3512,OR,Aug,1996,40,15,27.36666667,27.16877637,24.88181818,24.51851852,4.473125,4.88185654,4.4663636360000005,4.056701031,51.4172043,49.27350427,44.27272727,46.22886598,0.0,0.0,0.0,0.0,0.1631353031054014
50592,LASTSTAND,4290.0,Utilities,45.7166,-107.7507,MT,Jul,1996,0,15,21.6524812,22.08006231,23.85405405,0.0,2.546889952,2.757632399,2.789189189,0.0,49.8352,43.75389408,41.23648649,0.0,17.5,0.5,0.0,0.0,0.0648804578778243
50593,COLFAX,7162.0,Utilities,45.6089,-107.8034,MT,Aug,1996,4,15,22.45825545,22.32763975,21.60194805,24.01904762,2.43411215,2.428881988,2.009090909,2.610714286,45.95638629,45.97515528,51.56493506,36.17857143,6.1,5.6,5.6,1.6,0.0658716553237555
50594,ROLLOVER,10095.0,Utilities,45.5,-107.3673,MT,Oct,1996,6,9,12.63733133,14.66323988,15.10884354,7.48962963,2.879610195,2.35482866,2.107482993,3.120740741,55.36746988,49.84735202,46.34013605,57.65909091,19.3,0.0,0.0,3.3,0.0737498876082249
50595,CHINO WELL,8260.0,Other,33.1723,-105.7283,NM,Apr,1996,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120521783647261
50596,WHITESPRG,4263.0,Arson,34.1848,-110.5185,AZ,Apr,1996,1,16,11.95277778,12.96627907,12.93414634,20.25,5.582122905,6.057647059,6.3875,6.133333333,27.34078212,22.65882353,20.9,11.0,6.0,6.0,0.0,0.0,0.2214160792329782
50597,PETAN/DRY,8740.0,Lightning,41.8774,-116.3148,NV,Aug,1996,2,15,18.59183673,18.84210526,17.96969697,16.1,3.0520408160000003,3.285964912,3.166666667,3.2,29.5,24.68421053,24.39393939,27.9,0.0,0.0,0.0,1.0,0.0544005281986617
50598,HILLBILLY,14200.0,Arson,63.9543,-146.5323,AK,May,1996,19,0,5.675416667,6.465469613,7.311904762,11.462719300000002,2.952294854,2.8900552489999995,2.7375,3.1427312780000003,54.28876245,55.54624277,47.80921053,50.97782705,4.0,4.0,3.0,2.0,0.5878889427952554
50599,603159,5200.0,Accidental,60.4494,-150.2188,AK,May,1996,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636194300994475
50600,631305 STE,4000.0,Lightning,65.3256,-150.8758,AK,May,1996,73,0,12.3575,12.3575,13.07647059,15.96299213,1.960526316,1.960526316,1.903125,1.5008,56.94736842,56.94736842,56.15625,74.94915254,0.0,0.0,0.0,7.0,0.6345800269506472
50601,632321,66560.0,Arson,63.9399,-146.369,AK,May,1996,90,0,9.673407202,11.14222222,13.40297619,15.448127599999998,3.07875,3.219832402,3.236526946,2.88931083,52.43509272,52.29014085,51.80487805,58.66008463,6.0,2.0,0.0,32.3,0.5860410987702209
50604,603411,17510.0,Debris Burning,60.0994,-151.2022,AK,Jun,1996,7,0,9.455668605,9.745584046,11.950625,8.826582278,2.110319767,2.201139601,1.883125,1.668987342,56.70494186,58.11396011,54.26875,69.01265823,0.0,0.0,0.0,0.0,0.6495374037597386
50605,613415,6710.0,Debris Burning,63.2497,-142.4189,AK,Jun,1996,9,0,10.48,10.48,10.48,10.92643678,3.145,3.145,3.145,3.966666667,54.7,54.7,54.7,60.06896552,1.0,1.0,1.0,1.0,0.5403085571404012
50606,WINDY CREE,10331.0,Lightning,65.5996,-147.5525,AK,Jun,1996,44,0,12.88567335,13.36494845,12.43444444,18.30776119,3.2967836260000003,3.3973404260000004,3.1448275860000003,3.097553517,47.69501466,52.48404255,70.29885057,52.40184049,26.0,26.0,26.0,19.3,0.598750330060057
50608,631460  BI,48600.0,Lightning,66.3361,-143.6359,AK,Jun,1996,89,0,14.81860465,15.4452381,17.97777778,19.65703704,3.474117647,3.780952381,2.8,2.674074074,48.42352941,46.11904762,49.44444444,52.62222222,0.0,0.0,0.0,0.0,0.55806283848186
50609,604463,4200.0,Lightning,62.266000000000005,-157.5691,AK,Jun,1996,21,0,9.055466238,11.01217712,7.823140496000001,12.30712251,1.810032362,1.775373134,1.93220339,1.71884058,54.03721683,51.50746269,55.38983051,58.54202899,0.0,0.0,0.0,0.0,0.7199713673312178
50610,632469,25433.0,Lightning,64.2661,-151.3524,AK,Jun,1996,98,0,13.75703125,14.41833333,15.853125,17.68478261,1.6736,1.4133333330000002,1.375,1.6944444440000002,72.66101695,79.66666667,80.3,67.97647059,7.0,7.0,7.0,0.0,0.6417622525296331
50611,632472,5630.0,Lightning,65.8451,-148.9328,AK,Jun,1996,64,0,5.929411765,6.614285714,7.7,13.17857143,0.864705882,1.528571429,0.0,0.357142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132477854381979
50612,632482,59063.0,Lightning,64.8661,-151.9197,AK,Jun,1996,98,0,13.1363029,14.28831776,14.60185185,18.08038793,3.41714922,3.607476636,2.980555556,3.215250545,50.48106904,53.29906542,59.2037037,56.58951965,14.8,12.0,12.0,25.8,0.646767165310093
50613,SLED ROADS,4000.0,Lightning,63.8828,-151.3023,AK,Jun,1996,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6419824210889844
50614,HOCHANDOCT,4220.0,Lightning,65.5386,-154.7043,AK,Jun,1996,20,0,10.14991763,11.23699552,12.81265509,14.47203791,2.559285714,2.393602694,2.158955224,2.465242165,55.67197802,56.83950617,55.58208955,59.51946819,0.0,0.0,0.0,0.0,0.6749215508819064
50615,CIRC MOUNT,34665.0,Lightning,65.7499,-143.9858,AK,Jun,1996,86,0,15.53263158,16.42926829,21.56666667,19.4375,3.459574468,3.651219512,3.375,2.651470588,48.06382979,44.87804878,45.5,52.90441176,0.0,0.0,0.0,0.0,0.5609429064014329
50616,DAVID CREE,4690.0,Lightning,67.0864,-141.866,AK,Jun,1996,24,0,14.11703854,14.33858921,16.40675105,16.24545455,3.100608519,3.232572614,2.816455696,1.910606061,40.02028398,41.86721992,45.32489451,55.18181818,0.0,0.0,0.0,0.0,0.5414825213253178
50618,DEADMAN IS,33490.0,Lightning,66.5663,-146.486,AK,Jun,1996,86,0,14.56464543,14.70705394,17.12703863,16.06488223,3.030729702,3.012033195,2.454506438,2.108351178,40.41726619,41.91078838,43.63948498,56.09207709,0.0,0.0,0.0,0.0,0.5876122940265442
50619,42 MILE CR,41410.0,Lightning,66.7663,-147.9527,AK,Jun,1996,85,0,8.352941176,10.51,15.78333333,12.62222222,2.929411765,4.095,2.966666667,1.166666667,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025990312484515
50621,632521,22665.9,Lightning,66.538,-143.5293,AK,Jun,1996,89,0,15.09580273,16.13133641,18.43979592,16.14539615,2.956348374,2.557142857,1.840816327,2.255246253,41.15739769,46.26728111,42.73979592,56.35331906,0.0,0.0,0.0,0.0,0.5572670995181235
50623,SLENDER SM,39660.0,Lightning,65.9496,-146.6859,AK,Jul,1996,64,0,16.37090239,14.33216783,11.57894737,15.14413076,2.324309392,1.97972028,3.823684211,2.526300149,50.75690608,64.48951049,57.31578947,60.52309985,0.0,0.0,0.0,0.0,0.5895526058063463
50627,HWY 41,3100.0,Arson,35.9166,-120.9177,CA,May,1996,0,15,17.35621891,18.75384615,23.71276596,0.0,2.560696517,2.25,2.414893617,0.0,57.21666667,54.78494624,43.47826087,0.0,0.0,0.0,0.0,0.0,0.1234634339775546
50629,MESA CMPLX,4500.0,Arson,35.4333,-118.9176,CA,May,1996,0,15,21.90125174,21.73454039,20.15808383,0.0,3.395549374,3.525069638,4.09760479,0.0,42.46935933,46.99162011,53.04216867,0.0,0.0,0.0,0.0,0.0,0.0807541705073036
50630,MERCY,16820.0,Utilities,36.9166,-120.7344,CA,Jun,1996,1,0,24.55325203,27.55169492,24.9125,24.79,2.625609756,2.399152542,2.130357143,3.98,40.33739837,36.69491525,39.55357143,36.1,0.0,0.0,0.0,0.0,0.1217952869617369
50631,GILBRETH,3500.0,Arson,35.6833,-119.5843,CA,Jul,1996,0,15,26.83945687,28.63049451,28.32440476,0.0,3.191214058,3.214010989,3.061904762,0.0,41.02715655,39.49725275,44.55357143,0.0,0.0,0.0,0.0,0.0,0.0952289136276014
50634,ROGGE,22080.0,Lightning,37.8999,-120.1344,CA,Aug,1996,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121221577153643
50635,KAWEAH,4479.0,Utilities,36.4499,-118.9843,CA,Aug,1996,19,0,27.16028369,27.24715909,27.25609756,25.59868421,2.211347518,2.130681818,1.815243902,1.817105263,52.20283688,53.44886364,55.75,54.45394737,0.0,0.0,0.0,0.0,0.0846677086483345
50637,WHITEOAK,7150.0,Other,34.9777,-118.4526,CA,Jul,1996,2,16,26.94868624,28.49032258,27.17361111,31.89361702,6.175856698,6.282679739,6.1755244760000005,7.480851063999999,24.0125,23.49671053,25.38461538,17.87234043,0.0,0.0,0.0,0.0,0.0860670835891643
50638,WOLFSKILL,12395.0,Debris Burning,33.8692,-116.9011,CA,Aug,1996,4,16,28.14084507,27.74311927,26.16071429,31.73076923,4.471698113,4.537962963,4.394642857,4.673076923,40.68844221,41.34343434,42.5625,36.11538462,0.0,0.0,0.0,0.0,0.1295181948009622
50639,CORRAL,6000.0,Lightning,41.2832,-119.801,NV,Aug,1996,4,15,22.70422535,23.30188679,25.54545455,23.0,3.08028169,3.096226415,3.022727273,2.954545455,40.01408451,36.41509434,33.72727273,43.81818182,0.0,0.0,0.0,0.0,0.1173681020364683
50641,HATCHET,5580.0,Lightning,39.4,-108.6673,CO,Jul,1996,6,0,26.17804878,26.55405405,27.0,28.38095238,2.754918033,2.132432432,2.024324324,2.061904762,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1570868875760609
50642,SINKERBUTT,9164.0,Utilities,43.2121,-116.4251,ID,Jun,1996,2,9,19.05282258,17.70815789,16.50909091,21.60625,3.537903226,3.629736842,3.605681818,2.9375,44.67069892,50.95789474,59.55681818,38.41666667,5.3,5.3,4.3,0.0,0.0643376218630218
50644,BROWNSGLCH,22374.0,Lightning,42.8332,-115.6354,ID,Jul,1996,1,4,20.15521558,18.26601671,21.08263473,29.0,4.158547008999999,4.098850575,3.634337349,2.844,41.64387464,45.88505747,45.39759036,19.33333333,25.0,25.0,9.0,0.0,0.0475547970269516
50645,COYOTEBT.,18165.0,Lightning,43.35783,-116.32459,ID,Jul,1996,1,9,25.19624161,25.45096419,28.15146199,25.08888889,3.331677852,3.2556473830000003,2.890643275,3.211111111,33.33020134,32.87327824,30.13450292,50.48148148,2.3,2.3,1.5,0.8,0.0634102134848511
50646,YOTE BUTTE,5552.0,Other,43.3366,-116.3426,ID,Aug,1996,1,9,25.19372497,25.25148248,27.38114286,27.59166667,3.351268358,3.252560647,2.9617142860000003,3.0333333330000003,34.4058745,34.76549865,36.70285714,31.25,3.1,3.1,2.3,0.0,0.0636053485457879
50647,ANTELOPE,4000.0,Lightning,42.2649,-114.8242,ID,Aug,1996,1,9,26.51190476,26.51162791,27.91666667,26.53333333,4.72952381,4.470697674,4.35462963,5.926666667,29.33743842,29.41826923,31.99047619,21.86666667,0.0,0.0,0.0,0.0,0.0290400123127394
50649,BASE,3100.0,Lightning,43.1082,-115.8534,ID,Aug,1996,1,9,24.88429752,24.09944751,26.01785714,29.0,3.863034483,3.820165746,3.1482142860000004,4.833333333,40.57241379,42.25966851,36.42261905,38.875,2.8,0.0,0.0,0.0,0.0532703989139478
50650,3 CR. WELL,25315.0,Other,42.2982,-115.3592,ID,Aug,1996,2,9,25.6856492,25.1040724,25.0,22.25806452,4.706150342,4.711312217,4.887254902,4.680645161,28.38837209,27.11059908,30.99009901,26.2,0.0,0.0,0.0,0.0,0.0391334212464695
50651,SWINTRCAMP,5834.0,Lightning,42.5566,-115.5242,ID,Aug,1996,2,4,24.197787,24.35833333,21.42857143,25.82,3.76074896,3.72729805,3.431547619,3.938,41.04722222,38.26815642,39.79640719,37.7,0.0,0.0,0.0,0.0,0.0437818727462604
50652,CRANEFALLS,4004.0,Lightning,42.9582,-115.9259,ID,Aug,1996,2,4,24.197787,24.35833333,21.42857143,25.82,3.76074896,3.72729805,3.431547619,3.938,41.04722222,38.26815642,39.79640719,37.7,0.0,0.0,0.0,0.0,0.0536532379703884
50653,CANYON CR.,23024.0,Lightning,43.0616,-115.9459,ID,Aug,1996,1,9,24.197787,24.35833333,21.42857143,26.25,3.76074896,3.72729805,3.431547619,4.604166667,41.04722222,38.26815642,39.79640719,31.625,0.0,0.0,0.0,0.0,0.0546644579643718
50654,KUNA,5756.0,Lightning,43.4366,-116.4443,ID,Aug,1996,1,9,24.31366712,24.62,21.88313953,27.724,3.4192151560000004,3.344324324,2.977906977,3.768,32.9120433,30.47027027,30.73255814,26.2,2.3,0.0,0.0,0.0,0.0660740003685937
