,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_7,Wind_pre_7,Hum_pre_7,Prec_pre_7,year
44496,40.0,Debris Burning,34.91896667,-95.65715001,Aug,0,30.34972376,2.664088398,60.06077348,9.4,2010
44497,1.4,Utilities,43.51934,-90.66344,Jul,0,22.69709544,2.546473029,73.53216374,0.0,2012
44500,15.0,Lightning,48.1508,-118.8814,Jun,3,18.07633136,3.424242424,39.72727273,0.0,2007
44504,0.75,Accidental,44.21722222,-115.3813889,Sep,1,5.530612245,1.941836735,65.82162162,0.3,2005
44517,1.0,Accidental,47.0992,-95.8369,Apr,1,6.192460317,5.079365079,67.30803571,0.0,2014
44518,0.9,Debris Burning,32.78933333,-82.69419444,Oct,0,21.07768924,1.668525896,69.94974874,0.0,2014
44526,1.0,Accidental,35.61445,-84.809383,Jul,0,22.84736842,2.041729323,81.28195489,18.5,2014
44527,3.0,Accidental,33.25,-116.9509,Aug,0,22.0,0.0,0.0,0.0,1992
44531,2.0,Utilities,39.42742626,-80.42319296,Feb,0,1.459459459,3.876576577,66.03703704,0.0,1997
44539,2.38,Debris Burning,31.3274,-84.516,May,0,20.93037975,3.798449612,57.02325581,0.0,2000
44542,4208.0,Utilities,31.55805556,-110.5133333,May,3,0.0,0.0,0.0,0.0,2009
44543,640.0,Lightning,34.49328333,-100.7783167,Aug,0,33.96514286,4.297714286000001,31.91428571,0.0,2011
44545,1.0,Debris Burning,48.3028,-119.5192,Apr,0,8.404571429,3.236571429,46.48571429,0.0,2008
44548,140.0,Lightning,38.3308,-108.583297,Jun,8,23.45517241,4.270689655,20.3908046,0.0,2010
44549,3.0,Lightning,48.211000000000006,-118.9122,Jun,0,26.40952381,3.04952381,37.43809524,0.0,2004
44551,5.0,Utilities,37.86,-97.04,Mar,0,10.73578431,4.635294118,64.63,8.1,2015
44557,20.0,Debris Burning,48.0331,-105.8653,Mar,0,-2.468421053,3.505263158,65.89473684,0.0,1993
44569,1.25,Accidental,47.74821266,-92.01614207,May,0,9.53968254,2.536111111,64.43092784,0.0,2015
44570,0.6,Debris Burning,35.52801666,-82.71281666,Feb,0,9.553598485,2.015749526,59.57874016,12.2,2014
44577,1.0,Arson,47.6603,-101.3539,Sep,0,12.8047619,3.645238095,70.49700599,3.3,2014
44584,982.0,Accidental,43.0263,-108.899,Jul,3,19.40625,3.089204545,42.83522727,0.0,1997
44589,1.1,Debris Burning,31.66368726,-83.00195733,Mar,0,21.38787879,1.742020202,70.06584362,0.0,2012
44590,2.0,Utilities,43.2,-107.3673,Sep,0,19.20958084,4.650299401,24.63473054,0.0,1996
44594,1892.0,Lightning,41.6175,-104.7314,Mar,0,6.850462962999999,5.793981481,48.13297872,0.0,2015
44598,13.0,Arson,35.72138889,-96.50944444,Feb,0,9.638722555,4.742917548,50.52538631,0.0,2012
44599,5.0,Arson,43.94767742,-84.09465972,Apr,0,5.709090909,2.739393939,0.0,0.0,1992
44600,1.0,Debris Burning,40.98185,-79.72354,Apr,0,10.58823529,2.7104575160000004,58.29084967,10.4,2015
44607,0.68,Arson,34.5844,-85.2579,Nov,0,12.07216495,2.053947368,45.98684211,0.0,2001
44609,6.0,Debris Burning,46.91666667,-119.25,May,0,10.99711538,2.8086538460000003,41.20192308,0.0,1996
44613,1.5,Arson,48.3044,-109.8866,Jul,0,19.20646766,4.731,53.085,1.6,2008
44615,5.0,Arson,31.60755458,-89.70188353,Sep,0,25.08915663,1.859036145,50.59638554,0.0,1995
44618,5.0,Accidental,36.975,-119.3233333,Sep,0,26.93511905,3.047619048,44.70238095,0.0,1993
44621,3.0,Accidental,34.56861878,-89.49333377,Feb,0,5.865079365,2.150695825,56.16733871,0.0,2014
44622,1.0,Debris Burning,43.0511,-102.4352,Aug,0,25.40372671,4.497515528,44.39130435,0.0,2000
44627,2.0,Arson,31.52011252,-89.81499501,Jul,0,27.94047619,1.244047619,63.04166667,0.0,1998
44632,1.0,Arson,48.0303,-94.935,Apr,0,8.236111111,3.750099404,61.64430894,0.0,2010
44636,40.0,Arson,47.9194,-98.8321,Apr,0,4.839285714,5.401190476,71.89375,0.0,1997
44637,5304.0,Arson,28.45055556,-80.8389,Apr,25,22.13065327,3.37839196,76.84971098,0.0,2006
44638,2688.0,Lightning,42.59313,-115.66329,Aug,4,26.27,4.837058824,23.22941176,0.0,2012
44641,7.85,Utilities,32.6984,-83.5276,Mar,0,11.93392857,3.471428571,51.03592814,5.3,1994
44650,7.0,Arson,33.17774525,-89.12940247,Dec,0,5.515463917999999,2.451546392,68.31958763,0.0,1997
44665,3.0,Lightning,47.33638889,-121.1505556,Aug,2,13.78533333,2.439597315,73.65771812,0.0,2014
44668,1.0,Debris Burning,33.78014444,-85.03365278,Mar,0,9.757575758,3.81010101,53.52380952,0.0,2013
44669,2.0,Arson,31.37040905,-90.09891097,Oct,0,15.03592814,1.4880239519999998,63.77245509,0.0,1998
44672,148.0,Utilities,32.97966667,-94.15816667,Aug,0,34.61647059,3.770588235,45.98823529,0.0,2011
44677,10.0,Arson,48.55597248,-96.50019073,Apr,0,6.240079365,4.526785714,81.0367893,0.0,2011
44678,12.5,Debris Burning,36.43183333,-80.06816667,Dec,0,2.743650794,1.165674603,69.37698413,16.3,2013
44679,45.0,Lightning,46.818000000000005,-113.2351,Jul,2,20.92857143,2.497619048,45.69047619,0.0,2000
44680,6.0,Debris Burning,33.64302,-93.39872,Feb,0,2.8821138210000004,0.0,0.0,0.0,2014
44681,3.0,Accidental,37.621,-83.8,Mar,0,4.654411765,3.640686275,50.79411765,6.6,2002
44682,1875.0,Lightning,39.9442,-119.8836,Jul,3,25.52413793,2.63908046,25.04597701,0.0,2011
44683,2.2,Lightning,43.3718,-122.8306,Jul,1,27.09444444,2.4957746480000003,45.12676056,0.5,1994
44685,1.98,Debris Burning,32.2869,-83.0247,Oct,0,16.97678571,2.760714286,74.9125,99.6,1993
44697,1.0,Arson,33.0711,-91.97223,Mar,0,-0.951736111,2.685714286,0.0,0.0,2011
44698,190.0,Debris Burning,29.85884,-94.68501,Jun,1,0.0,0.0,0.0,0.0,2010
44699,20.0,Lightning,41.1572,-108.5359,Jul,1,20.53274854,2.701754386,39.85964912,0.0,2000
44701,1.0,Debris Burning,48.1234,-105.1778,Jul,0,17.49473684,3.294736842,56.31578947,0.0,1995
44712,1.0,Arson,33.470416,-86.856739,Nov,0,7.354705882,4.362352941,52.83125,0.0,2005
44716,1.0,Debris Burning,35.19384,-94.19717,Dec,0,10.70598802,3.0868154160000003,71.78498986,43.2,2015
44718,1.0,Lightning,48.8472,-113.2444,Aug,0,0.0,0.0,0.0,0.0,2014
44724,120.0,Lightning,35.928059999999995,-104.996,Jul,0,16.88047809,2.395219124,57.41716567,0.0,2011
44725,1.0,Debris Burning,44.0756,-99.4436,Mar,0,-1.452071006,4.265680473,59.40828402,0.6,2008
44726,8.0,Arson,37.0675,-83.86722222,Oct,6,16.63517588,0.7537688440000001,77.05839416,7.4,2000
44733,10.2,Utilities,36.7408,-96.3919,Nov,0,15.48477157,3.144162437,70.39086294,0.0,2008
44736,1.0,Debris Burning,42.57747,-72.131822,Jul,0,21.75678392,2.2242424240000003,73.82010582,4.1,2015
44744,4.0,Accidental,36.18356,-94.11118,Jul,0,32.09009009,3.279279279,49.99099099,0.0,2011
44745,2.0,Lightning,35.1775,-107.5492,Jun,2,15.41369048,5.332738095,74.70833333,0.0,2013
44753,12.0,Arson,36.96472222,-91.34722222,Mar,0,0.0,0.0,0.0,0.0,2001
44755,2.0,Debris Burning,34.24897176,-88.64348048,May,0,16.45,3.84,49.35714286,0.0,1992
44757,5.5,Arson,33.670055,-79.97892,Feb,0,15.43863179,1.927364185,68.30752688,0.0,2014
44765,314.0,Accidental,42.2519,-115.54306,Sep,2,14.6,4.7704918030000005,56.32231405,0.0,2000
44768,85.0,Arson,37.44835263,-81.71582713,Feb,1,2.058563536,3.35739645,60.90532544,3.0,2002
44770,7.0,Debris Burning,30.4441317,-88.64235357,Mar,1,12.0654485,2.1210702340000003,84.68273092,16.0,2014
44772,5834.0,Lightning,42.5566,-115.5242,Aug,2,21.42857143,3.431547619,39.79640719,0.0,1996
44778,15850.0,Lightning,34.84949,-108.09006,Jun,12,0.0,0.0,0.0,0.0,2002
44779,54.0,Arson,26.11777778,-97.85111111,May,0,14.50238095,5.29047619,71.61349693,0.0,2005
44782,33.0,Arson,33.83805556,-85.53138889,Jan,0,6.740336134,1.470588235,68.27731092,0.0,2005
44785,1.15,Debris Burning,32.6985,-83.9746,Mar,0,15.70892857,3.304761905,59.43373494,16.2,1994
44806,1.0,Arson,33.163195,-110.134189,May,0,25.5297619,3.464880952,20.71428571,0.3,2007
44810,2.4,Debris Burning,39.574715000000005,-78.914407,Apr,0,16.89358586,1.78969697,0.0,0.0,2015
44815,4.0,Arson,33.83824,-87.032989,Nov,0,11.55257937,1.352380952,0.0,0.0,2008
44817,25.0,Debris Burning,33.38986418,-88.8297731,Aug,0,28.31213873,1.7855491330000002,65.64739884,0.3,1999
44820,2.0,Accidental,41.1293,-74.066,Oct,0,11.05416667,3.136904762,49.27380952,0.0,2015
44821,2.9,Debris Burning,45.6222,-107.4423,Sep,0,10.69166667,3.099285714,60.32142857,0.0,1993
44823,0.6,Debris Burning,41.48383056,-71.59168611,Mar,0,-5.593055556,5.032142857,0.0,0.0,2011
44824,25.0,Arson,35.774066999999995,-85.3127,Nov,0,5.124852071,1.486390533,61.25443787,16.0,2012
44829,3.4,Utilities,43.85183,-108.18975,Oct,1,16.74345238,2.14702381,41.14880952,0.0,2010
44834,15.0,Accidental,38.19586,-82.62698,Mar,1,9.207076923,2.090062112,77.80967742,63.0,2010
44837,1.8,Arson,31.43638889,-90.74222222,Dec,0,9.663829787,4.168723404,64.9,0.0,2006
44846,2.03,Debris Burning,42.32368997,-75.16045406,Apr,0,6.471172962000001,2.65944334,66.42971888,109.4,2011
44850,1.0,Lightning,32.26939283,-94.4359304,Aug,0,33.35511364,2.565909091,44.6875,2.3,2011
44852,7.0,Debris Burning,36.62201,-85.3896,Nov,0,6.959670782000001,1.472839506,71.56108597,12.2,2010
44853,2.5,Debris Burning,30.1414,-82.7456,Nov,0,23.13636364,1.875,74.35348837,0.0,2010
44854,0.6,Accidental,34.7215,-85.0932,Mar,0,7.551851852,3.22037037,57.67283951,12.0,1996
44856,82.0,Lightning,39.8944,-119.8561,Jul,2,26.46598985,2.833333333,19.34871795,0.0,2007
44859,1.5,Arson,28.6041,-82.53200000000001,May,0,21.74924623,1.393969849,69.2979798,0.0,2011
44861,33665.0,Lightning,41.1166,-117.7843,Aug,5,22.14345238,3.30952381,23.970238100000003,0.0,1996
44865,1.5,Arson,35.72631667,-82.4631,Apr,0,0.458928571,4.392982456,90.0,0.0,2013
44867,10.0,Arson,35.0694,-98.3136,Feb,0,-0.966067864,3.941516966000001,74.0990566,0.0,2006
44872,0.91,Debris Burning,32.33430556,-83.99080556,Apr,0,15.19642857,2.300396825,69.93370166,0.0,2013
44876,0.63,Debris Burning,34.8073,-85.219,Feb,0,12.23030303,2.8212121210000003,64.04878049,0.0,2000
44880,6.0,Lightning,28.9072,-81.4384,Jul,0,27.45180723,2.654618474,72.94327731,0.0,2015
44881,1.0,Lightning,42.03888889,-111.5922222,Oct,1,12.87958115,1.446560847,61.13291139,1.5,2004
44894,8.43,Arson,34.1216,-85.0457,Mar,0,11.50245399,0.688957055,53.91358025,0.0,1996
44907,6.6,Debris Burning,32.69682394,-82.61473501,Mar,0,13.87,2.3698795180000003,56.94886364,0.0,2011
44910,0.63,Debris Burning,32.57304599,-84.36846474,Apr,0,20.66528926,2.7570247930000003,72.79905437,0.0,2011
44912,93.0,Utilities,33.33637427,-88.62683671,Mar,0,6.81556196,3.1634005760000004,65.85878963,0.0,2013
44918,35.0,Debris Burning,33.29095804,-90.07570672,Feb,0,6.4515337420000005,1.972392638,61.65432099,0.0,1993
44921,20.0,Arson,31.31997716,-88.66527014,Mar,0,11.46923077,2.541025641,63.61538462,0.0,1992
44927,0.8,Debris Burning,34.90388889,-93.89861111,Apr,0,13.89880952,2.917857143,56.38554217,5.1,2000
44929,2.0,Debris Burning,35.333,-96.6086,Nov,0,0.0,0.0,0.0,0.0,2010
44938,2.0,Accidental,43.1897,-100.8951,Mar,0,3.145918367,5.151020408,52.98469388,4.6,2003
44941,15.0,Debris Burning,32.6745278,-86.24709920000001,Feb,0,2.605533597,2.345849802,73.90254237,4.8,2011
44945,2.0,Debris Burning,41.15749741,-101.1269379,Jan,0,2.420212766,3.081914894,66.38297872,0.0,2005
44951,153.0,Arson,31.25670963,-89.48244051,Mar,0,13.88627451,3.0411764710000004,58.76470588,0.0,1992
44952,1.0,Lightning,45.6031,-104.0991,May,0,0.0,0.0,0.0,0.0,1998
44953,3.0,Debris Burning,31.95513862,-88.84166223,Apr,0,12.52985612,3.125539568,68.41056911,167.6,2014
44959,234.0,Lightning,32.5003,-108.7203,Jul,1,25.39175258,3.544329897,38.46391753,0.0,2007
44966,3.7,Lightning,44.11194444,-103.58361109999998,Aug,1,26.0122905,4.432402235,43.95530726,0.5,2007
44967,3.0,Debris Burning,34.35479,-80.532974,Feb,0,10.91386555,2.388655462,56.73111111,0.0,2011
44971,1.5,Arson,42.47798579999999,-73.37497473,Apr,0,15.46802326,1.809302326,45.30813953,1.0,2008
44993,10.0,Lightning,41.1182,-116.7401,Jun,1,26.27777778,3.3,16.0,0.0,2004
44994,16.0,Lightning,34.54777778,-111.9663889,Jul,2,23.08244681,2.70212766,59.89893617,17.6,2005
44995,4.0,Debris Burning,48.84615808,-95.83136492,Nov,0,4.152173913,2.670750988,72.59288538,0.0,2011
44996,10.0,Lightning,44.57931532,-106.0985188,Aug,0,24.3502924,4.015789474,41.96470588,0.3,2008
45006,180.0,Utilities,42.6999,-111.9008,Apr,0,6.938297872000001,4.25106383,63.84782609,0.0,1992
45009,10.0,Arson,33.786724,-80.425957,May,0,24.62322275,2.073933649,65.90673575,0.0,2011
45011,19.0,Arson,37.58052504,-81.79751241,Nov,0,9.11627907,2.104651163,60.39534884,25.9,2004
45016,13.0,Arson,39.15573097,-78.86321957,Apr,1,12.95071869,1.575154004,56.41067762,0.0,2012
45018,3.0,Utilities,31.078086,-87.420376,Jun,0,21.51259921,1.222619048,0.0,0.0,2008
45024,2.0,Arson,34.9355,-96.5286,Nov,0,14.62903226,2.021774194,65.92697769,0.0,2007
45026,2.0,Debris Burning,34.422931,-87.275464,Oct,0,12.02083333,3.475595238,65.77483444,0.0,2005
45028,19.0,Accidental,42.175364,-88.02304000000001,Jul,0,27.49832402,2.500558659,57.44692737,3.3,2012
45031,1.0,Arson,30.800386,-88.234134,Nov,0,15.30358744,2.404484305,70.13574661,0.0,2007
45045,0.6,Arson,33.1667,-116.6509,Aug,0,26.34019608,3.181372549,58.0,0.0,1992
45050,0.8,Lightning,48.73,-117.14166670000002,Aug,0,20.3,1.670833333,45.33333333,0.0,1994
45053,7.0,Debris Burning,31.21833333,-94.38833333,Jan,0,0.0,0.0,0.0,0.0,1996
45054,270.0,Accidental,35.04777778,-83.45222222,Mar,2,2.848707753,1.414910537,58.05252525,0.0,2009
45060,392.0,Arson,31.0766667,-89.0972222,Mar,4,11.14595745,2.6251063830000003,75.19444444,34.3,2010
45062,2.0,Debris Burning,31.32546738,-88.63096595,Apr,0,19.66459627,2.82173913,72.04968944,0.0,1998
45065,3.0,Arson,33.716667,-79.400002,Apr,0,16.986,2.395,51.64227642,0.0,2014
45069,150.0,Debris Burning,43.4719,-108.1776,Jul,0,22.42380952,3.376190476,43.08333333,0.0,1992
45076,0.6,Debris Burning,34.61014745,-83.41733028,May,0,19.83661202,1.671038251,59.30054645,0.8,2011
45079,10.0,Arson,37.81194444,-118.7233333,Jul,10,22.53846154,4.457692308,28.34615385,0.0,2005
45081,1.0,Accidental,33.915,-109.9373,Apr,0,13.34883721,5.73255814,37.6744186,0.5,1997
45083,1.0,Lightning,36.26666667,-118.54,Jun,0,26.72962963,2.97037037,43.33333333,0.0,1992
45086,0.59,Arson,34.78879534,-84.44360921,Nov,0,12.36938776,2.654897959,76.2195122,0.0,2002
45087,6.0,Debris Burning,46.4166,-116.7843,Mar,0,9.565641026,2.353092784,58.32989691,2.0,2001
45091,15.0,Debris Burning,32.70396953,-89.94250002,Aug,0,28.82321429,1.595833333,66.5297619,0.0,1998
45100,1.0,Lightning,39.62068,-112.2559,Aug,1,0.0,0.0,0.0,0.0,1999
45101,100.0,Arson,37.95956463,-81.81120153,Nov,1,5.408035714,0.331531532,64.4009009,0.0,2012
45102,3.0,Arson,45.444611,-93.666528,Apr,0,1.719642857,5.455855856,64.55963303,0.0,1995
45105,65.0,Debris Burning,38.98,-95.12,Mar,0,7.553138075,3.274476987,69.06521739,10.4,2015
45110,2.0,Debris Burning,37.07,-94.64,Mar,0,11.26587302,1.361706349,58.73180077,0.0,2015
45114,100.0,Utilities,37.164053,-120.53726,Jun,0,23.06134969,4.422292994,43.23566879,0.0,2001
45116,460.0,Utilities,48.6525,-102.53,Apr,0,8.00952381,4.461904762,66.11764706,2.8,1997
45117,5.0,Arson,64.0163,-146.3023,Apr,21,-3.832432432,3.556756757,63.53987729999999,1.3,1997
45119,2.0,Lightning,46.98361111,-113.96666670000002,Aug,3,21.06818182,1.718181818,51.11363636,0.0,2003
45133,0.74,Debris Burning,31.58093943,-84.74168109,Apr,0,23.09185804,0.826722338,62.27208481,0.0,2011
45161,0.8,Debris Burning,32.801,-82.7236,Apr,0,13.02490421,3.056321839,76.97959184,11.2,1996
45162,10.0,Arson,33.075333,-80.642715,May,0,20.7250996,1.80936255,59.45810056,0.0,2014
45165,3.5,Accidental,44.18833333,-115.5883333,Oct,1,8.694705882000001,3.490588235,54.79411765,0.5,1998
45176,6.0,Debris Burning,35.7919,-94.55835,Jan,0,0.0,0.0,0.0,0.0,2014
45184,6.0,Arson,37.26817612,-81.19218915,Apr,0,7.6,2.623636364,52.10909091,0.0,1995
45185,0.7,Arson,33.9584,-110.339,Apr,0,14.53846154,7.221052632,34.81578947,0.0,1999
45187,10.0,Arson,30.479609000000004,-88.368619,Mar,0,16.57763713,3.442194093,62.81434599,0.0,2004
45196,858.9,Lightning,45.92833333,-114.6361111,Aug,63,17.93333333,0.924848485,59.12727273,0.0,2005
45197,2.0,Debris Burning,37.13526917,-83.41251373,Apr,0,9.908366534,1.5104,49.82965932,0.0,2013
45209,9.0,Arson,38.60555556,-82.70583333,Nov,0,8.040178571,1.5609375,68.45535714,0.0,2014
45212,1.0,Debris Burning,32.59783333,-94.37763333,Aug,0,30.23315789,2.207368421,63.63684211,0.0,2010
45215,1.0,Debris Burning,33.47334,-92.86504,Mar,0,13.0998004,0.0,82.32325581,0.0,2015
45221,1.0,Utilities,31.28955154,-94.87697537,Feb,0,16.69383698,3.669261477,75.17964072,10.7,2011
45231,3.0,Accidental,33.74045215,-88.84905309999999,Sep,0,25.28869048,1.807738095,76.42514969999999,0.0,1993
45232,3.5,Lightning,35.18333333,-108.1355556,May,1,0.0,0.0,0.0,0.0,1999
45237,1.0,Lightning,34.66666667,-112.2116667,Jun,0,24.51130952,4.278571428999999,21.02380952,0.0,1994
45238,9.0,Utilities,45.50823299,-88.20752883,Oct,0,7.508484847999999,4.48969697,55.75757576,0.0,1994
45239,1.2,Utilities,46.79706616,-95.62326851,May,0,11.75198413,4.592261905,52.89442231,0.0,2013
45240,5.0,Debris Burning,37.99596846,-81.1058744,Apr,0,5.12890625,3.13359375,65.27510917,96.6,2014
45241,3.0,Arson,31.14021227,-88.58995038,Aug,0,27.91190476,2.66547619,77.47204969,122.3,1995
45243,10.0,Lightning,45.305,-116.3,Aug,0,20.87860577,0.967228916,41.6,0.0,1992
45244,15.2,Arson,30.873698,-88.301638,Jan,0,0.0,0.0,0.0,0.0,2004
45256,30.0,Arson,34.6168,-95.4836,Mar,0,18.7808642,3.466049383,61.93037975,0.0,1995
45261,1.0,Debris Burning,37.49610901,-83.99443817,Apr,0,6.978131212999999,2.500596421,57.7983368,0.0,2013
45262,2.0,Debris Burning,32.732979,-81.13331600000001,Feb,0,11.09741551,1.462027833,62.05020921,0.0,2012
45269,17.7,Utilities,35.6353,-96.375,Jul,6,31.20945946,3.1934684680000003,56.38443396,0.0,2012
45270,7.0,Debris Burning,48.375,-109.9397,May,0,7.904166667,4.71686747,65.47590361,1.5,1996
45272,2.6,Lightning,43.533731,-114.121411,Jul,1,0.0,0.0,0.0,0.0,2010
45278,4.4,Debris Burning,33.69022222,-82.76002778,Mar,0,5.705154639,3.62742268,58.24939467,0.0,2013
45279,4.3,Debris Burning,30.1424,-82.0113,Mar,0,-0.7104166670000001,3.697619048,0.0,0.0,2011
45283,4.0,Accidental,33.46174664,-88.66165059999999,Oct,0,23.65269461,3.276047904,74.13636364,0.0,1998
45284,1.0,Debris Burning,38.513000000000005,-76.21,Jun,0,24.12678571,2.671428571,0.0,0.0,2014
45295,7.0,Debris Burning,35.77694444,-81.92333333,Apr,0,12.4612326,2.4972167,43.41541756,0.0,2012
45297,1.0,Lightning,33.85138889,-109.0,Jun,1,19.80239521,3.459281437,53.0,4.0,2000
45299,6.0,Lightning,37.2333,-114.3508,Aug,0,0.0,0.0,0.0,0.0,1996
45302,1.5,Arson,43.55360576,-73.40510313,May,0,15.66666667,2.753535354,53.94972067,15.0,2007
45303,0.56,Utilities,34.61789,-106.76424,Mar,0,8.442190669,4.335902637,31.30020284,0.0,2011
45309,1.0,Debris Burning,34.21000001,-95.56966667,Nov,0,13.93836978,2.527037773,68.58405172,0.0,2011
45310,4.0,Debris Burning,42.04063276,-75.66153942,Mar,0,3.998561151,1.969784173,61.90909091,4.6,2006
45315,2.0,Debris Burning,33.8988,-85.27,Sep,0,20.27202073,2.062176166,63.23076923,0.0,2000
45320,0.58,Debris Burning,31.3446,-84.8164,Mar,0,14.46857143,5.310843373,67.25,0.0,2001
45324,1.0,Utilities,31.633502000000004,-86.72729,Apr,0,17.26783626,0.995808383,60.25748503,1.3,2007
45327,3.0,Debris Burning,34.51273,-92.69743,Dec,0,5.00625,1.054583333,78.83913043,0.0,2015
45330,7.2,Lightning,44.4008,-123.7158,Aug,0,14.47863248,2.799145299,84.49855908,0.0,2015
45334,0.81,Debris Burning,34.7729,-84.8232,Oct,0,13.70833333,3.572131148,66.06779661,0.0,2001
45351,6.0,Utilities,35.72031667,-80.8514,Jun,0,23.09862259,1.375206612,77.71060172,2.8,2013
45353,10.0,Arson,34.46373225,-88.623735,Mar,0,9.92826087,4.426086957,57.41304348,0.0,1996
45358,1.0,Utilities,35.2618,-120.628533,Dec,0,8.201648352000001,1.216759777,53.65730337,0.0,2013
45362,0.8,Lightning,39.1469,-108.2726,Aug,1,21.72916667,2.640625,50.60638298,7.9,2003
45372,8.0,Arson,31.595725,-81.99240833,Oct,0,24.72435897,0.83974359,75.88086643,0.0,2014
45373,7.91,Accidental,31.7893,-81.4722,Jan,0,0.0,0.0,0.0,0.0,1992
45380,2.0,Debris Burning,47.942022,-122.066331,Jul,13,14.0055,3.4785,68.655,0.3,2009
45385,85.0,Arson,37.08583333,-84.21916667,Aug,3,24.41144578,2.315060241,65.69753086,0.0,1999
45387,2.5,Accidental,33.3834,-110.434,Apr,0,16.13578732,2.737014315,36.16564417,0.0,1994
45388,8.0,Lightning,38.875,-78.34,Sep,12,24.02994012,2.992814371,52.97604789999999,0.0,1998
45389,1.0,Debris Burning,34.094722999999995,-85.446934,Dec,0,1.443589744,1.436597938,54.01030928,0.0,2006
45390,2.0,Debris Burning,33.825825,-78.814346,Apr,0,16.45128205,3.908974359,77.90909091,6.6,2014
45391,30.0,Lightning,47.3276,-108.3475,Jul,1,24.35174129,5.229850746,49.05472637,2.0,2015
45393,1.5,Debris Burning,35.0683333,-87.0783333,Dec,0,-11.62619048,5.000595238,80.67065868,0.0,2005
45394,1000.0,Debris Burning,33.27859879,-112.7806015,Mar,1,12.99801587,3.068253968,28.29282869,0.0,2012
45400,2.0,Arson,34.19138,-88.01324699999999,Apr,0,0.0,0.0,0.0,0.0,2004
45412,35.0,Lightning,48.25805556,-115.7413889,Sep,25,13.52579365,1.909126984,61.50806452,0.0,2009
45420,4.0,Debris Burning,32.2551929,-89.12704158,Oct,0,18.09821429,2.335714286,72.14880952,10.8,1992
45430,62.0,Lightning,32.6006,-108.6761,Jul,1,22.28747433,3.437782341,59.38193018,0.0,2009
45431,2.0,Accidental,38.4027,-120.4844,May,0,13.22891566,3.678313253,50.3373494,0.0,1997
45440,1.2,Arson,42.65841499,-73.75735704,May,0,11.8221519,2.790189873,79.60066007,37.6,2005
45441,35.0,Arson,38.990131,-122.584569,Jul,0,25.32716049,2.115432099,43.35185185,0.0,2002
45448,3.0,Accidental,34.761772,-80.33157299999999,Feb,0,12.26043738,2.5558,49.84583333,0.0,2011
45461,5.0,Utilities,41.2889,-123.8489,Jun,0,11.89190283,2.968421053,80.00406504,0.0,2014
45463,1.0,Debris Burning,33.393128000000004,-86.19340799999999,Apr,0,0.0,0.0,0.0,0.0,2009
45466,2.0,Debris Burning,32.611839,-86.583158,Oct,0,9.21686747,2.13253012,72.84848485,0.0,2006
45471,4.0,Accidental,39.422476,-89.03939,Sep,0,19.75869121,2.0192229040000003,70.09911894,0.0,2015
45474,5.2,Debris Burning,30.91426111,-83.64224444,Feb,0,14.608,3.024,71.84968685,0.0,2013
45476,54.1,Lightning,42.80464,-106.81897,Jul,1,21.58857143,2.994857143,43.57714286,2.1,2010
45480,10.0,Utilities,33.294084999999995,-86.770258,Mar,0,11.30756303,2.786134454,70.54222222,67.6,2006
45490,1.0,Accidental,48.6667,-108.6674,Jan,0,0.0,0.0,0.0,0.0,1992
45491,48.8,Lightning,35.4178,-109.3112,Jun,2,21.35747126,3.532183908,27.93103448,5.1,2006
45493,3.0,Lightning,34.0167,-109.694,Jun,1,23.25,4.875,36.14285714,0.0,1999
45504,2065.0,Lightning,43.9619,-105.1392,Aug,10,20.471875,5.152604167,52.28125,0.3,2006
45513,250.0,Debris Burning,39.22,-96.18,Mar,0,8.770391061,2.074157303,56.97727273,0.0,2015
