,fire_name,latitude,longitude,state,remoteness
53839,EAGLE TRAIL,63.33,-143.32,AK,0.5508387414007228
53840,APPLEGATE,65.2003,-149.9978,AK,0.6253110677787719
53841,CHITANATALA,64.7561,-151.7731,AK,0.6453995621185729
53842,MYSTERY,63.4317,-154.5206,AK,0.6798260646942915
53843,CASCADEN RIDGE,65.4133,-148.9936,AK,0.6142640611994894
53844,JEANNES LAKE,64.1108,-151.3828,AK,0.642419733294864
53845,SLOKENJIKH,65.9083,-152.5167,AK,0.6508524791806862
53847,TWOMILE CREEK,63.6569,-156.4494,AK,0.7009010116591541
53848,BULL CREEK,65.9667,-141.1167,AK,0.5311540218684379
53849,HAWK RIVER,60.4833,-161.0833,AK,0.7721312198866079
53850,BIG MOUNTAIN,66.3211,-141.755,AK,0.5386109055582924
53851,SIDIK LAKE,68.1431,-158.9447,AK,0.7073717730756606
53852,WILLOW CREEK,64.7061,-148.0978,AK,0.6050766374508154
53853,TAKHAKHDONA HILLS,65.6003,-155.0297,AK,0.6781642833018766
53854,DERBY CREEK,65.9056,-158.8144,AK,0.7165123700464799
53855,MONTANA CREEK,65.8125,-162.4153,AK,0.7541267460973726
53856,LOUIE CREEK,65.5775,-156.6814,AK,0.6956738151443156
53857,RABBIT CREEK 2,66.5953,-157.8956,AK,0.7039841564796692
53858,KILIOVILIK CREEK,66.5956,-157.5141,AK,0.7001282268261584
53859,YUKI RIVER,64.435,-156.1822,AK,0.694799220533515
53860,EVAINGIKNUK,67.9025,-162.6583,AK,0.7437173693795505
53861,ROK NORTH,68.1436,-161.5628,AK,0.7320122744651023
53862,ELI RIVER,67.6433,-162.4861,AK,0.7436503953054443
53863,KLIKHTENTOTZNA CREEK,66.5892,-154.8658,AK,0.6732930437615601
53864,BLOODY,34.2086,-112.0667,AZ,0.1974780014577937
53865,CROWN,34.5453,-118.2814,CA,0.096298022792554
53866,MCDONALD,40.9164,-120.3997,CA,0.1273917030328266
53867,FOURMILE CANYON,40.039190000000005,-105.39331,CO,0.1937791623606108
53868,ALKALI,40.6831,-108.0619,CO,0.1439216022804745
53869,CROWBAR,42.68615,-115.74429,ID,0.0486339167728848
53870,BLACKSHEEP,42.47059,-115.72551,ID,0.0469601558570738
53871,RAINBOW ROAD,42.548390000000005,-113.39264,ID,0.0347938303486257
53872,BEAR TRAP,42.91,-113.4381,ID,0.0282813882485102
53873,MULE CREEK,42.0094,-114.6083,ID,0.0255814622733987
53874,EMERY,42.0594,-113.9003,ID,0.0352494380330401
53875,SOUTH TRAIL,43.02954,-115.33744,ID,0.0433651735632438
53876,BIG,43.7555,-116.43489,ID,0.0679048594642341
53877,HOT TEA,43.21827,-115.46861,ID,0.0469745587297529
53878,JEFFERSON,43.52969,-112.88078,ID,0.0264807265336985
53879,MIDDLE BUTTE,43.4486,-112.78739,ID,0.0291436875381578
53880,SAILOR CREEK,42.7225,-115.6108,ID,0.0464092331557455
53881,BLACK BUTTE,42.6744,-115.4317,ID,0.0428200119185815
53882,BIG DRAW,42.6728,-115.6492,ID,0.0468040205485327
53883,LONG BUTTE,42.605,-115.5397,ID,0.0443687952368012
53884,POWER COUNTY 2,42.6183,-112.95,ID,0.0401650789227916
53887,LAID LAW,43.0392,-113.7253,ID,0.0219859853760595
53888,ROCK CREEK,40.8086,-119.4006,NV,0.1077387626423378
53889,SEVEN TROUGHS,40.5292,-118.6214,NV,0.0915540259537102
53891,0385 BUCKHORN,45.093,-120.4483,OR,0.1476013179407023
53892,614 LOWER DESCHUTES,43.226094,-121.104683,OR,0.1503312696523606
53894,COWICHE MILL,46.6539,-120.7539,WA,0.1615906348606592
53895,BAIRD SPRINGS,47.2828,-119.9078,WA,0.1508893949451042
53896,ORPHA,43.0244,-105.2975,WY,0.1438878172338338
53897,WINDMILL,41.2831,-110.8244,WY,0.093373387654644
53898,COOLEY DRAW,42.915,-104.8122,WY,0.1526116872998146
53899,KALUKTAVIK RIVER,67.9578,-160.8922,AK,0.7267132534813487
53900,LAKE TUTUSIROK,68.1753,-159.6956,AK,0.7143041943123789
53901,MAKPIK CREEK,68.0906,-158.5892,AK,0.7042420969457115
53902,NAVASHAK LAKE EAST,68.1364,-157.9597,AK,0.6980780816491707
53903,NANIELIK CREEK,68.0872,-158.8847,AK,0.7070580588446913
53904,SAFFRON,36.324594,-112.317289,AZ,0.1561335154013283
53905,MEDANO,37.8064,-105.5058,CO,0.2314543196615643
53906,NEW,32.136989,-104.553911,NM,0.3488120389515903
53907,CUTOFF,31.97383,-104.91236,TX,0.3464702357183531
53908,ANTELOPE,44.8367,-110.37,WY,0.0418582857727549
53909,TALLGRASS COMPLEX,38.4133,-96.525,KS,0.3492402170480988
53910,SHEEP COMPLEX,36.7667,-118.6914,CA,0.0795260582113124
53911,RAINBOW BRIDGE,48.3961,-120.7967,WA,0.172759133942463
53912,BIG SALT MARSH,38.16444444,-98.5575,KS,0.3251981438604505
53913,CICADA,29.84111111,-93.49222222,LA,0.5555904606151465
53914,RAT PATCH,47.55194444,-108.16944440000002,MT,0.0331693897885683
53915,MARTIN RANCH,33.87055556,-104.5875,NM,0.3162435854966718
53916,POKER JIM,42.69055556,-119.61055559999998,OR,0.1201394745396535
53917,337 - HOLODANA CREEK,65.9936,-152.2097,AK,0.6474512218311088
53918,537 - PEAVEY CREEK,66.6689,-151.9053,AK,0.6429533007494579
53919,LOST RIVER,64.46666667,-154.3213889,AK,0.6741896735246982
53920,336 - DEMPSEY CREEK,66.1397,-142.0389,AK,0.5411602803238968
53921,501 - PAT CREEK,66.2014,-148.7989,AK,0.6115763355982902
53922,595 - BIG DUCK LAKE,66.0817,-142.3508,AK,0.5442910697160188
53923,596 - TCHULKADE LAKE,66.3472,-143.3692,AK,0.5553243435976714
53924,635 - CANVASBACK LAKE,66.405,-146.425,AK,0.5869345654734561
53925,614 - THREE SLEEP,66.0747,-147.8964,AK,0.6022295000527167
53926,30613,35.69483331,-95.08566666,OK,0.4202907656907957
53927,3 FORKS  (5),27.9434,-80.7864,FL,0.7717970811411661
53928,ALISO,33.321389,-117.386667,CA,0.1317967871974452
53929,MILLER FIRE,37.216667,-99.65,KS,0.3270020931523498
53930,EUREKA FIRE,46.370556,-118.572222,WA,0.1222898927814406
53931,HUBBARD FIRE,46.3775,-117.75638899999998,WA,0.1083218313375742
53933,DEAD MAN,33.467222,-105.122222,NM,0.31569137973701
53934,KING RANCH,26.72916667,-97.8,TX,0.5528988451802748
53935,20043,34.70038331,-95.65324999,OK,0.4310546576173737
53938,BRITE RANCH,30.14067458,-104.4348989,TX,0.3879666602305065
53940,BRITE RANCH RIM,30.16933333,-104.536,TX,0.385901688961022
53941,ARMSTRONG/ FRANKS COMPLEX,31.501125,-102.891125,TX,0.3855707555512617
53942,FM 2508 FIRE,27.64888889,-98.00194444,TX,0.5320193881156721
53943,CR 204 COMPLEX FIRE,30.83701932,-101.3241596,TX,0.4214556075481153
53948,MINNINGHAW,37.47222222,-91.33694444,MO,0.4386631163760313
53949,PAGAMI CREEK,47.90555556,-91.52416667,MN,0.3201420124724681
53953,SADDLE ,45.51666667,-114.5108333,ID,0.0463220889148845
53954,SALT,44.97777778,-114.2363889,ID,0.0374520920422061
53955,LUTZ,46.20666667,-113.6769444,MT,0.0376013613484553
53959,HAMMER CREEK,47.51944444,-113.2844444,MT,0.0423275933506426
53960,BIG SALMON LAKE,47.59138889,-113.4116667,MT,0.0450413014606334
53961,WEST RIVERSIDE,46.71611111,-113.8880556,MT,0.0453772490549682
53964,0676  SHADOW LAKE ,44.35833333,-121.8408333,OR,0.1689534359996076
53965,CACTUS MOUNTAIN,45.80027778,-118.7430556,OR,0.1216455704100909
53967,LION,36.26777778,-118.5116667,CA,0.0744304689678239
53968,MOTOR,37.6625,-119.8713889,CA,0.1061284269453717
53969,BARREL,43.62777778,-104.0330556,SD,0.1515010536175176
53970,COAL CANYON,43.43583333,-103.8497222,SD,0.1573256517026711
53971,CARSON FIRE,43.33861111,-105.5702778,WY,0.1347276451913741
53972,TUNNER,37.15555556,-101.7616667,KS,0.2977029485662319
53973,CALLIE MARIE,37.59583333,-103.6511111,CO,0.2623154671788077
53975,HOLE IN THE WALL,44.96361111,-109.31555559999998,WY,0.0548652880116316
53976,NORTON POINT,43.81472222,-109.5575,WY,0.0699903735279663
53977,IMPASSABLE BAY,30.40916667,-82.48,FL,0.6984717573968908
53978,OCEAN BAY,30.39361111,-82.37777778,FL,0.700167365649695
53979,WALLOW,33.60611111,-109.4497222,AZ,0.2480638140358815
53984,PENA,31.37,-111.135556,AZ,0.2632323558185319
53985,BULL,31.39666667,-111.0566667,AZ,0.2639495667147353
53986,MURPHY,31.54055556,-111.1577778,AZ,0.2597594465683814
53987,HORSESHOE 2,31.81972222,-109.2111111,AZ,0.2843324492482337
53988,DUKE,31.37916667,-110.7558333,AZ,0.2688733515827781
53989,ARLENE,31.33888889,-110.54583329999998,AZ,0.2728253366568687
53990,GARDEN,31.49888889,-110.3166667,AZ,0.2733824662741682
53991,BEALE*,35.37916667,-111.93416670000002,AZ,0.1786171784059971
53993,WHITE,33.33,-105.6491667,NM,0.3103356736334277
53994,QUEEN,32.18888889,-104.7677778,NM,0.344641165835315
53995,LOOKOUT,32.08555556,-104.7216667,NM,0.3472536980731664
53996,ACREY,32.40333333,-104.9016667,NM,0.3386523524545348
53997,DINNER,32.12083333,-104.6819444,NM,0.3471932952259773
54001,TANNER,33.835,-111.0102778,AZ,0.2202568785354433
54002,650,33.4,-111.15,AZ,0.2259890624613516
54004,UP TOP,46.23444444,-113.8997222,MT,0.0415916046161997
54005,BRISTOW 48,35.7353,-96.3875,OK,0.4010768490976868
54006,SAND CREEK,35.2839,-96.078,OK,0.4139753927107397
54007,SLICK HILL,35.788000000000004,-96.23433,OK,0.402263675977049
54009,HOG TRAP,35.1897,-96.1494,OK,0.4147348858540922
54010,SOUTH 160,35.2605,-96.0875,OK,0.4142813794837943
54011,GREYHORSE,36.523,-96.6408,OK,0.382726502839769
54012,KELLEY,36.5094,-96.1014,OK,0.3906146560713277
54014,OKREEK,43.317656,-100.249361,SD,0.2094037546837837
54015,EAGLE,33.283017,-116.539044,CA,0.1455481744176374
54018,STANLEY,33.072933,-110.376683,AZ,0.2436830894983848
54019,MAGGIE,33.308,-109.64792,AZ,0.2504752207580523
54020,KITALITNA,65.5558,-154.5925,AK,0.6736827569058241
54021,HOCHANDOCHTLA MTN,65.58,-154.9636,AK,0.6775324974315329
54022,EAST VOLKMAR,64.12,-144.88,AK,0.5692717125494513
54023,FISH RIVER,65.8592,-160.255,AK,0.7316316896548298
54024,MCCORD CREEK,65.5169,-148.265,AK,0.6063879572579125
54025,HASTINGS,65.03,-148.35,AK,0.6076188010774428
54026,LITTLE CREEK,64.5764,-151.9908,AK,0.6481845437262641
54027,CHITANANA,64.6367,-152.29,AK,0.6513419703242098
54028,TATALINA RIVER,65.2189,-148.4594,AK,0.6086712166231485
54029,LLOYD,64.7281,-151.9208,AK,0.6470793472173444
54030,BONNIFIELD 1,64.6197,-147.8647,AK,0.6025577594617186
54031,HIDDEN,36.550597,-113.808197,AZ,0.1296068249314885
54032,PLATEAU,36.8975,-113.633597,AZ,0.1262146335418028
54033,CANYON,35.0806,-118.4233,CA,0.0847165729801142
54034,ANTELOPE,35.4842,-119.8633,CA,0.1006249771598175
54035,JOHN,37.1378,-118.2822,CA,0.0722772870913872
54036,COMMANCHE,35.1139,-118.1667,CA,0.0880826568817936
54037,SOUTHSIM,43.1699,-115.95881,ID,0.0555798165905303
54038,OTA 134,43.1967,-116.1383,ID,0.0590167380642578
54039,BIG HILL,42.6629,-115.9073,ID,0.0514870838983088
54040,BINGHAM POINT,42.950614,-113.545667,ID,0.0260479417634005
54041,UNION,43.364,-116.12893,ID,0.0598957882649178
54042,BLAIR,43.07248,-115.2981,ID,0.0429273205508178
54043,WINDMILL,42.8622,-115.1208,ID,0.0383286255634485
54044,GRINDSTONE,42.76253,-115.39086,ID,0.042628924012658
54045,HOT SPRINGS 2,42.8553,-115.7122,ID,0.0490998425194897
54046,DEAD HORSE CAVE,42.99233,-114.8833,ID,0.0348514143485363
54047,DOUBLE A,42.8683,-114.5272,ID,0.0275395698458917
54048,HWY 46 MM 103,42.8081,-114.7044,ID,0.0303701496926875
54051,DELTA,32.6092,-104.3417,NM,0.343214447244228
54052,EAGLE DRAW,32.8344,-104.7486,NM,0.3329567368462074
54053,LAST CHANCE,32.2325,-104.7522,NM,0.3440643629649218
54054,RAGING BULL,32.8586,-103.75,NM,0.3474161664319695
54055,MAYHILL,32.895,-105.4892,NM,0.320747477858806
54056,WELL,32.6456,-105.3261,NM,0.3278011931560023
54057,SERPENTINE,32.1994,-104.5836,NM,0.3472064721010737
54058,WIR1,32.7136,-103.3839,NM,0.3555643679121121
54059,TOMS CANYON,32.3494,-104.5067,NM,0.3455703527993898
54060,DOG CANYON,32.0731,-104.9744,NM,0.3436931472064632
54061,CENTENNIAL,32.3481,-105.8464,NM,0.3254913806744695
54062,ENTERPRISE,33.0522,-103.8006,NM,0.3430706666277423
54063,CROOKEDCREEK COMPLEX,33.0481,-104.8883,NM,0.3269162308147462
54064,LINCOLNCANYON COMPLX,33.0714,-105.2633,NM,0.3208762228520225
54065,BATON ROUGE COMPLEX,33.2217,-105.0014,NM,0.3220209298879104
54066,CROOKED COMPLEX,33.1325,-105.0767,NM,0.3225408002212127
54068,SUSIE,40.825,-116.0075,NV,0.0427953256359889
54071,INDIAN CREEK,40.9486,-116.2353,NV,0.0477845889858348
54074,NIXON,39.75481,-119.21881,NV,0.1000543795882893
54075,NARROWS,39.7406,-119.2686,NV,0.1009758079073996
54076,LAST CHANCE,40.6128,-118.6208,NV,0.0918997630474942
54083,CATLOW,42.5572,-119.0503,OR,0.1090634032469908
54084,GARDEN,43.4714,-120.9592,OR,0.1487678540633834
54085,0314 DEADMAN CANYON,44.8578,-120.8703,OR,0.153902202803476
54086,312,44.74238,-120.95978999999998,OR,0.1549200171258948
54088,494,45.0317,-120.4108,OR,0.1466069814604469
54089,497,44.9158,-120.473,OR,0.1471018383936559
54090,HANCOCK COMPLEX,44.9314,-120.43,OR,0.1464166870916816
54091,513,44.8878,-120.4536,OR,0.146607889350121
54092,514,44.8586,-120.4736,OR,0.1468116888665596
54093,682,45.0183,-120.4717,OR,0.1476205058308934
54098,WRANGLER,38.1108,-113.1581,UT,0.1124280959752304
54100,LOCOMOTIVE,41.8286,-112.8653,UT,0.0543041849331624
54101,MAPLE CANYON,41.4933,-112.555,UT,0.0644048098571885
54103,ROURKE,44.49828,-105.43919,WY,0.1171995064619324
54105,WHOOPUP ASSIST,43.7146,-104.089797,WY,0.1492373471464643
54106,MONUMENT,31.3342,-110.2364,AZ,0.2776401830805499
54107,POINT,36.217194,-112.235,AZ,0.1592642613625956
54108,NEW WATER,35.9894,-113.9639,AZ,0.1370517967853954
54109,BEAR,36.9986,-104.2592,CO,0.2641707720702335
54110,LOOP,32.1753,-104.4903,NM,0.3490525273755362
54111,MILLER,33.14369,-108.36869,NM,0.2728346193090036
54112,ARBUCKLE COMPLEX,34.6497,-97.1258,OK,0.4109444263658377
54113,PIPELINE RD FIRE,30.5325,-94.3028,TX,0.5304130067056152
54114,SO CLOSE,35.55793,-101.41768,TX,0.3319186474761397
54115,CRAWFORD RANCH,35.6903,-101.9164,TX,0.3222098351623725
54116,MASTERSON,35.63377,-101.88262,TX,0.3237405863593678
54117,TURKEY TRACK 2,35.83328,-101.33555,TX,0.3280517711681219
54118,JARHEAD,25.9728,-81.0714,FL,0.8084818791192767
54119,OIL PAD COMPLEX,26.0017,-81.2361,FL,0.8056256552009347
54120,NORTH,26.2425,-81.2236,FL,0.800839226417102
54121,DOF PRARIE FIRE,25.8019,-80.4694,FL,0.8202545346553836
54122,AFTERNOON FIRE,25.7333,-80.5333,FL,0.8207972205103162
54123,SHANTY FIRE,25.7094,-80.6286,FL,0.8199857801375499
54124,HATCH GRADE,46.01111111,-118.81583329999998,WA,0.1242212534158972
54127,EAST HEREFORD,34.90166667,-102.1666667,TX,0.3330475036361733
54128,CACHE ASSIST,34.62333333,-98.545,OK,0.3909859506059645
54129,FERGUSON,34.71111111,-98.61333333,OK,0.3883545975610492
54130,THREE SLASHES,33.27083333,-114.7108333,CA,0.1738806006197966
54131,V ROAD,38.44277778,-96.48222222,KS,0.3492940830896331
54132,FLYING H,33.04944444,-105.1077778,NM,0.323608838630786
54133,RIVERSIDE,33.39305556,-105.0811111,NM,0.3176712263003747
54134,KOBALT,26.095,-81.44305556,FL,0.8008616254183554
54135,TRAIL 3,26.91777778,-80.48333333,FL,0.7970317041473367
54137,IRONHORSE COMMAND,28.73472222,-80.96611111,FL,0.7531096121146708
54138,JORDAN SPRINGS,38.1361,-98.396,KS,0.3280049467004193
54139,LATERAL WEST,36.57777778,-76.50055556,VA,0.6494179388774901
54140,HONEY PRAIRIE,30.72972,-82.36861,GA,0.6934562303927743
54144,FINNEY LOOP,41.99222222,-100.7852778,NE,0.2251430028461138
54148,MONASTERY COMPLEX,45.94209,-120.6747,WA,0.156208526955726
54149,20046,34.73423335,-95.47653332,OK,0.4329301751823491
54152,30480,35.70548331,-95.19851667,OK,0.4184949825546458
54154,BAD LAND(38),29.2141,-82.6152,FL,0.7209613607260081
54155,FY2011-CHARLTON-092,30.69269245,-82.14018559,GA,0.6972815024832089
54156,FY2011-CLINCH-045,31.11520039,-82.88655122,GA,0.6786569130176938
54157,FY2011-BACON-081,31.47299498,-82.57689022,GA,0.6755676317408386
54158,FY2011-CLINCH-058,30.72553883,-82.44673329,GA,0.6924894440903511
54159,FY2011-LONG-083,31.72644903,-81.71089285,GA,0.681991624364302
54160,FY2011-WARE-093,31.20029008,-82.5240704,GA,0.6818083768827183
54161,ESPANOLA  (18),29.5446,-81.3683,FL,0.731092179796651
54162,3A NORTH,26.3257,-80.547,FL,0.8083795645732941
54163,54/TRUCK TRAIL 1,29.3739,-81.5321,FL,0.7323767473523624
54164,SANTA FE 11 (04),29.8138,-82.1218,FL,0.7154309369144913
54165,BIG HOLLOW,34.249298100000004,-109.5245972,AZ,0.2352919723177553
54167,BRITT,35.72013,-103.36203,NM,0.3004931531962247
54169,BURNING TENT,34.610890000000005,-104.2861,NM,0.3071321093759225
54170,DONALDSON,33.300667,-105.237056,NM,0.3170422246250317
54171,GODFREY,31.658611,-108.707222,NM,0.2949642356037094
54172,TRACK,36.9308,-104.4572,NM,0.2624889669746908
54173,MARTIN 2,32.9267,-103.5731,NM,0.348786638370048
54174,GARZA,34.3773,-104.09338,NM,0.3142720420810607
54175,BARNARD,34.088,-103.92,NM,0.3221611704277121
54176,TIRE,34.3315,-103.617667,NM,0.3221599862438773
54178,RABBIT EAR,36.500153000000005,-103.133489,NM,0.2896499184115588
54179,KIZER 5,33.3043,-103.2937,NM,0.3459345657945669
54180,JACKIE,33.1525,-103.637778,NM,0.3436348359707524
54181,PRAIRIE,33.773416999999995,-103.605194,NM,0.3326308894667447
54182,CLOVERDALE 2,31.356389,-108.8625,NM,0.2981817104405364
54184,TRUCK STOP,31.335556,-108.81,NM,0.2993658360593492
54185,LAS CONCHAS,35.811667,-106.536667,NM,0.2519228443751957
54192,SALT,37.7025,-103.351667,CO,0.2647558686167579
54193,KARVAL,38.745278000000006,-103.655,CO,0.2417140805503603
54195,SHELL COMPLEX,37.472222,-103.468611,CO,0.267194676511967
54197,TD13,32.055556,-93.061667,LA,0.5187109380900816
54198,SIMMONS ROAD,34.843611,-78.71972199999999,NC,0.6573066322225491
54199,JUNIPER ROAD,34.544444,-77.673056,NC,0.6767064483515579
54202,BEAR SPRINGS,37.566667,-103.8375,CO,0.2601235775531683
54204,LIPSCOMB  CO. COMPLEX FIRE,36.08611111,-100.2830556,TX,0.3386705945685617
54205,MOORE COUNTY FIRE,35.726726,-101.960678,TX,0.320895121511203
54206,JAMES RIVER RD FIRE,30.65252651,-99.24645837,TX,0.455784976093359
54207,GUS CANALES RANCH FIRE,27.32821667,-98.07305556,TX,0.5371813697370325
54208,WILLOW CREEK SOUTH FIRE,35.27527778,-101.8016667,TX,0.3315137631026932
54209,MATADOR WEST COMPLEX FIRE,33.97085185,-101.0112563,TX,0.3672415721323463
54210,MITCHELL COMPLEX - 821 FIRE,32.08527778,-101.1694444,TX,0.4001991644277811
54211,WILLIAMS FIRE,30.91489227,-101.1482788,TX,0.422599100830225
54212,TOM FIRE,32.4241667,-102.2596667,TX,0.3776792253397394
54213,MITCHELL COMPLEX-COLORADO CITY FIRE,32.38868333,-100.8679167,TX,0.3989522849202487
54214,SHEPERDS COMPLEX FIRE,32.6203,-101.0954667,TX,0.3912426415108749
54215,MINE FIRE,30.135,-103.6016667,TX,0.4006281245106882
54216,PINON FIRE,30.49833333,-102.7925,TX,0.4059220190364874
54217,BIG TRICKLE RANCH FIRE,32.08472222,-97.72416667,TX,0.4508565510543245
54218,ENMIN FIRE,33.10015833,-98.24289167,TX,0.4240315289615917
54219,CAMP BOWIE FIRE,31.63333333,-98.90468333,TX,0.4421526674980272
54220,BATES FIELD FIRE,31.80555389,-102.324159,TX,0.3883116800221433
54221,SAND RANCH FIRE,32.1851667,-102.75,TX,0.3748597090411343
54224,TURNER FIRE,31.96543333,-101.77255,TX,0.393510461669315
54226,ROPER FIRE,30.371712,-103.623445,TX,0.3958364084823333
54228,HICKMAN FIRE,31.86946666,-102.1841667,TX,0.3891953636943546
54229,PK COMPLEX,32.82916119,-98.48091254,TX,0.4256877036154838
54230,WILDCAT FIRE,31.80032466,-100.6141727,TX,0.4137850033947334
54231,ENCINO FIRE,31.49435155,-100.6704016,TX,0.4187319609338813
54232,PIERCE/SUTTON FIRE,30.36805556,-101.3522222,TX,0.4299237585900657
54234,CANNON COMPLEX,30.77548508,-101.9760499,TX,0.4129001967577117
54236,BRYSON COMPLEX,33.115802,-98.458161,TX,0.4206013612167769
54237,DAD'S CORNER FIRE,33.74435556,-98.64146944,TX,0.4060855657741709
54239,DEATON COLE FIRE,30.1635,-101.2471667,TX,0.4353745101158419
54241,SCOTT RANCH FIRE,31.28108765,-101.1403827,TX,0.4157910452318745
54242,OASIS FIRE,30.36000267,-99.90709987,TX,0.4515775737010687
54243,PLEASANT FARMS FIRE,31.633385,-102.437217,TX,0.3898599920693875
54245,CLARK RANCH FIRE,33.3317,-99.37536667,TX,0.403150986125623
54248,GAGE HOLLAND FIRE,30.33111111,-103.7738889,TX,0.3943387217956189
54249,611 GAS PLANT FIRE,32.57066,-100.6125,TX,0.3993000831315072
54250,IRON MOUNTAIN FIRE,30.44812428,-103.1628276,TX,0.4013152921131908
54251,PRICE FIRE,31.80997707,-101.2186098,TX,0.4046527948162706
54252,CEED FIRE,31.96169121,-102.22526,TX,0.3868536244523233
54253,SIERRA BLANCA FIRE,34.7979,-102.3168833,TX,0.3327540859372651
54254,DERICK FIRE,32.267720000000004,-102.2480467,TX,0.3807796704253756
54255,CANYON FIRE,34.95088333,-101.8533167,TX,0.3367349007822935
54257,DOS AMIGOS FIRE,31.9041149,-100.779495,TX,0.4093816911165784
54258,BIRD RANCH II FIRE,34.05118333,-100.5014667,TX,0.3732137891512721
54259,ENCINITOS FIRE,26.78583333,-98.37638889,TX,0.5431874235500009
54260,BEARING FIRE,31.00662583,-94.97748583,TX,0.5114661136335645
54261,SMAC FIRE,27.1525,-98.35527778,TX,0.5363817513353066
54262,POWERLINE FIRE,30.99516667,-94.11666667,TX,0.524128599462891
54264,DHI FIRE,30.7303,-102.326,TX,0.4085256368604077
54266,JRM COMPLEX,33.145,-99.035,TX,0.4116371103799261
54269,DYER MILL FIRE,30.30546667,-95.91633333,TX,0.5113611712898609
54270,WILSON RANCH FIRE,31.68327791,-100.6053497,TX,0.4161254445624442
54271,MITCHELL RANCH 2 FIRE,30.30666667,-101.5683333,TX,0.427862569270163
54272,WHITE HAT FIRE,32.0782,-100.4601833,TX,0.4108182391727419
54273,WEISE FIRE,33.17655,-99.55303333,TX,0.4034703343549062
54274,BOYKEN RD FIRE,32.19215716,-101.439107,TX,0.394196763657922
54276,MATTHEWS RANCH FIRE,33.01383333,-99.4055,TX,0.4086915565860638
54277,WISEMAN COMPLEX / TOKE PLANT,34.09071481,-102.5873391,TX,0.3418279259882517
54278,NOLAN COUNTY COMPLEX,32.41376667,-100.3359167,TX,0.406327817074988
54279,CLAY FIRE,32.15053257,-101.3484869,TX,0.3963210621678981
54280,JETER 11 FIRE,32.71545,-99.3250666,TX,0.4154938848559657
54282,CR156 FIRE,32.53766667,-98.89916667,TX,0.4250892735655684
54283,APACHE MOUNTAIN FIRE,31.14509014,-104.4271066,TX,0.3692259835557523
54284,BRAD KELLEY (CIBOLA CREEK) FIRE,29.98064565,-104.273684,TX,0.3934140631911866
54285,CHERRY HOMES FIRE,33.39316667,-98.03966667,TX,0.4214484932045002
54286,ROBINETTE FIRE,31.266536,-97.725053,TX,0.4664509166577402
54288,101 RANCH FIRE,32.78126667,-98.43766667,TX,0.4272247582927977
54289,LEGACY FIRE,32.149716600000005,-101.2281723,TX,0.3981179525598259
54290,JACK MOUNTIAN FIRE,31.22755,-97.744,TX,0.4669185036345356
54292,OLD MAGNOLIA COMPLEX,32.50935,-94.88381667,TX,0.4838683124832157
54293,BAILEY ROAD FIRE,29.78583333,-96.45416667,TX,0.5135306122459824
54294,BEAR CREEK FIRE,32.9731333,-94.4307,TX,0.4814564321799173
